SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,508 Sourwood Ct,Stafford,VA,22554,750000,6,6.0,EMBREY MILL,4807,6716,2018,3,156,135,Active,November-26-2022 01:00 PM,November-26-2022 03:00 PM,https://www.redfin.com/VA/Stafford/508-Sourwood-Ct-22554/home/146107408,BRIGHT MLS,VAST2017154,N,Y,38.4411885,-77.4352466
MLS Listing,,Townhouse,669 Roxborough Ave,Philadelphia,PA,19128,395000,3,2.0,ROXBOROUGH,1320,3605,1925,5,299,,Active,December-3-2022 12:00 PM,December-3-2022 02:00 PM,https://www.redfin.com/PA/Philadelphia/669-Roxborough-Ave-19128/home/38558860,BRIGHT MLS,PAPH2179716,N,Y,40.0319656,-75.2061641
MLS Listing,,Single Family Residential,14048 Baneberry Cir,Manassas,VA,20112,825000,6,4.0,WHITE OAK ESTATES,4182,22189,2007,5,197,41,Active,November-27-2022 01:00 PM,November-27-2022 04:00 PM,https://www.redfin.com/VA/Manassas/14048-Baneberry-Cir-20112/home/21499024,BRIGHT MLS,VAPW2041526,N,Y,38.6705313,-77.3767194
MLS Listing,,Single Family Residential,4810 Tabard Pl,Annandale,VA,22003,865000,4,2.5,CANTERBURY WOODS,3492,8965,1973,8,248,,Active,November-26-2022 01:00 PM,November-26-2022 03:00 PM,https://www.redfin.com/VA/Annandale/4810-Tabard-Pl-22003/home/9705901,BRIGHT MLS,VAFX2103884,N,Y,38.8195083,-77.2589693
MLS Listing,,Single Family Residential,3708 63rd Ave,Hyattsville,MD,20785,398725,4,2.0,COLUMBIA HIGHLANDS,1564,8000,1955,6,255,,Active,November-26-2022 01:00 PM,November-26-2022 03:00 PM,https://www.redfin.com/MD/Landover/3708-63rd-Ave-20785/home/10548730,BRIGHT MLS,MDPG2062884,N,Y,38.9355732,-76.9097786
MLS Listing,,Townhouse,1642 Brooksquare Dr #65,Capitol Heights,MD,20743,270000,3,2.5,BROOKSQUARE A CONDO,1317,,1991,11,205,200,Active,November-26-2022 02:00 PM,November-26-2022 04:00 PM,https://www.redfin.com/MD/Capitol-Heights/1642-Brooksquare-Dr-20743/unit-65/home/10995339,BRIGHT MLS,MDPG2063166,N,Y,38.8664667,-76.91005
MLS Listing,,Single Family Residential,205 S Marlyn Ave,Essex,MD,21221,270000,3,2.0,LUTZ,1376,9250,1942,10,196,,Active,November-27-2022 11:00 AM,November-27-2022 01:00 PM,https://www.redfin.com/MD/Essex/205-S-Marlyn-Ave-21221/home/9453676,BRIGHT MLS,MDBC2054558,N,Y,39.309649,-76.4644199
MLS Listing,,Single Family Residential,205 Recklesstown Way,Crosswicks,NJ,08515,750000,4,3.5,CHESTERFIELD DOWNS,3865,9900,2010,10,194,,Active,November-27-2022 01:00 PM,November-27-2022 04:00 PM,https://www.redfin.com/NJ/Chesterfield/205-Recklesstown-Way-08515/home/39856208,BRIGHT MLS,NJBL2037114,N,Y,40.1393351,-74.6501301
MLS Listing,,Townhouse,205 Woodstream Cir #2984,Stafford,VA,22556,389000,2,2.5,VILLAGE AT WOODSTREAM,1594,,2014,12,244,165,Active,November-27-2022 02:00 PM,November-27-2022 04:00 PM,https://www.redfin.com/VA/Stafford/205-Woodstream-Cir-22556/unit-2984/home/182826564,BRIGHT MLS,VAST2016966,N,Y,38.4806159,-77.3988802
MLS Listing,,Single Family Residential,1910 Frederick Rd,Catonsville,MD,21228,400000,3,1.5,ROLLINGWOOD,1644,10396,1956,10,243,,Active,November-27-2022 01:00 PM,November-27-2022 03:00 PM,https://www.redfin.com/MD/Catonsville/1910-Frederick-Rd-21228/home/9145067,BRIGHT MLS,MDBC2054352,N,Y,39.2675836,-76.759284
