SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,105 Mundy Ave,Edison,NJ,08820,925000,5,3.0,Edison,2746,,2011,1,337,,Pre On-Market,,,https://www.redfin.com/NJ/Edison/105-Mundy-Ave-08820/home/40503426,CJMLS,2306278R,N,Y,40.5584573,-74.3550129
MLS Listing,,Single Family Residential,754 Park Ln,Franklin Square,NY,11010,589000,4,2.0,Franklin Square,,6195,1949,2,,,Active,December-4-2022 12:00 PM,December-4-2022 02:00 PM,https://www.redfin.com/NY/Franklin-Square/754-Park-Ln-S-11010/home/20435296,OneKey,3444764,N,Y,40.6879654,-73.683351
MLS Listing,,Single Family Residential,8214 5TH Ave,North Bergen,NJ,07047,560000,3,2.5,North Bergen,1632,,,12,343,,Active,,,https://www.redfin.com/NJ/North-Bergen/8214-5th-Ave-07047/home/36603049,HCMLS,220020335,N,Y,40.8057875,-74.0086896
MLS Listing,,Single Family Residential,3 Virgil Dr,Brentwood,NY,11717,529999,3,3.0,Brentwood,,12197,1964,12,,,Active,,,https://www.redfin.com/NY/Brentwood/3-Virgil-Dr-11717/home/21027919,OneKey,3442262,N,Y,40.7573803,-73.2201608
MLS Listing,,Single Family Residential,367 Halsted St,East Orange,NJ,07018,385000,5,2.5,East Orange,,3197,,13,,,Active,,,https://www.redfin.com/NJ/East-Orange/367-Halsted-St-07018/home/36155498,NJMLS,22041109,N,Y,40.7547809,-74.2246045
MLS Listing,,Condo/Co-op,809-815 22ND St #603,Union City,NJ,07087,379000,2,2.0,Union City,826,,,13,459,340,Active,,,https://www.redfin.com/NJ/Union-City/809-22nd-St-07087/unit-603/home/39923178,HCMLS,220020222,N,Y,40.7680815,-74.0378613
MLS Listing,,Single Family Residential,12 Princeton Ct,East Brunswick,NJ,08816,550000,4,2.0,East Brunswick,1612,11252,1950,13,341,,Active,,,https://www.redfin.com/NJ/East-Brunswick/12-Princeton-Ct-08816/home/36779485,CJMLS,2350574M,N,Y,40.4404558,-74.4164945
MLS Listing,,Single Family Residential,552 E Milton Ave,Rahway City,NJ,07065-5204,320000,2,1.5,Rahway City,,4356,1950,14,,,Active,,,https://www.redfin.com/NJ/Rahway/552-E-Milton-Ave-07065/home/38018040,GSMLS,3817281,N,Y,40.6049063,-74.2655935
MLS Listing,,Single Family Residential,19 Williamson Ave,Bloomfield,NJ,07003,679000,5,3.5,Bloomfield,,10350,,19,,,Active,,,https://www.redfin.com/NJ/Bloomfield/19-Williamson-Ave-07003/home/36112488,NJMLS,22040512,N,Y,40.7934496,-74.1875047
MLS Listing,,Single Family Residential,221 Franklin St,Bloomfield,NJ,07003,270000,3,2.0,Bloomfield,,6477,,20,,,Active,,,https://www.redfin.com/NJ/Bloomfield/221-Franklin-St-07003/home/36110555,NJMLS,22040394,N,Y,40.7880713,-74.1912655
MLS Listing,,Multi-Family (2-4 Unit),424 Sixth Ave,Pelham,NY,10803,840000,5,2.0,Pelham,1842,7031,1889,21,456,,Active,,,https://www.redfin.com/NY/Village-of-Pelham/424-Sixth-Ave-10803/home/20001604,OneKey,H6219118,N,Y,40.9171646,-73.8053755
MLS Listing,,Single Family Residential,117-51 126th St,South Ozone Park,NY,11420,599000,3,2.0,South Ozone Park,,2100,1920,26,,,Active,,,https://www.redfin.com/NY/Queens/117-51-126th-St-11420/home/20719864,OneKey,3441422,N,Y,40.6737766,-73.8119125
MLS Listing,,Condo/Co-op,99-31 64th Ave Unit A-15,Queens,NY,11374,395000,1,1.0,Rego Park,968,38200,1947,29,408,814,Active,,,https://www.redfin.com/NY/Rego-Park/9931-64th-Ave-11374/unit-A15/home/40449539,REBNY,PRCH-3974324,N,Y,40.7317499,-73.8535799
MLS Listing,,Single Family Residential,92 Pine St,Iselin,NJ,08830,470000,4,1.5,Iselin,2037,,1951,32,231,,Active,,,https://www.redfin.com/NJ/WOODBRIDGE/92-PINE-ST-07095/home/37008334,CJMLS,2305045R,N,Y,40.576556,-74.314234
MLS Listing,,Single Family Residential,268 Kerrigan Blvd,Newark,NJ,07106,400000,3,1.5,Newark,,3358,,33,,,Active,,,https://www.redfin.com/NJ/Newark/268-Kerrigan-Blvd-07106/home/36301540,NJMLS,22039000,N,Y,40.7337022,-74.2413749
MLS Listing,,Condo/Co-op,11 W 30th St Unit 12R,New York,NY,10001,1695000,2,2.0,Midtown South,1890,4937,1927,33,897,3388,Active,,,https://www.redfin.com/NY/New-York/11-W-30th-St-10001/unit-12R/home/182513684,REBNY,PRCH-3970387,N,Y,40.7464683,-73.9872992
MLS Listing,,Single Family Residential,50 S Locust Ave,Medford,NY,11763,749999,4,2.5,Medford,2858,60984,2006,37,262,,Active,,,https://www.redfin.com/NY/Medford/50-Locust-Ave-S-11763/home/20963262,OneKey,3436687,N,Y,40.8312537,-72.9704853
MLS Listing,,Multi-Family (2-4 Unit),3086 Avenue W,Brooklyn,NY,11229,859000,3,2.0,Sheepshead Bay,,2000,1955,39,,,Active,,,https://www.redfin.com/NY/Brooklyn/3086-Avenue-W-11229/home/40865301,REBNY,PRCH-3971722,N,Y,40.5963917,-73.9346907
MLS Listing,,Condo/Co-op,211 Thompson St Unit 6M,New York,NY,10012,939000,1,1.5,Greenwich Village,,10000,1975,41,,1361,Active,,,https://www.redfin.com/NY/New-York/211-Thompson-St-10012/unit-6M/home/45141781,REBNY,PRCH-3970271,N,Y,40.7289082,-73.9994851
MLS Listing,,Single Family Residential,575 Cornwell Ave,Malverne,NY,11565,899000,3,2.5,Malverne,1923,6934,1954,47,467,,Active,,,https://www.redfin.com/NY/Malverne/575-Cornwell-Ave-11565/home/20439506,OneKey,3436961,N,Y,40.6782626,-73.6752579
MLS Listing,,Multi-Family (2-4 Unit),71-09 73rd St,Glendale,NY,11385,899000,5,2.5,Glendale,,2017,1910,47,,,Active,,,https://www.redfin.com/NY/Queens/71-09-73rd-St-11385/home/20877533,OneKey,3436955,N,Y,40.7051351,-73.8772463
MLS Listing,,Single Family Residential,820 Virginia Ave,North Bellmore,NY,11710,649000,4,2.5,North Bellmore,1858,6820,1954,47,349,,Active,,,https://www.redfin.com/NY/North-Bellmore/820-Virginia-Ave-11710/home/20319629,OneKey,3436779,N,Y,40.7021737,-73.5381089
MLS Listing,,Single Family Residential,157 Wood Ridge St,Wood Ridge,NJ,07075,899000,4,2.5,Wood Ridge,,5001,,48,,,Active,,,https://www.redfin.com/NJ/Wood-Ridge/157-Woodridge-St-07075/home/35890814,NJMLS,22037280,N,Y,40.8446586,-74.0818055
MLS Listing,,Single Family Residential,24 Shenandoah Blvd,Port Jefferson Station,NY,11776,499000,4,2.0,Port Jefferson Station,,12197,1963,49,,,Active,,,https://www.redfin.com/NY/Port-Jefferson-Station/24-Shenandoah-Blvd-11776/home/21202458,OneKey,3436402,N,Y,40.9243867,-73.032941
MLS Listing,,Condo/Co-op,8 Cascade Ter Unit 1E,Yonkers,NY,10703,215000,2,1.0,Greystone West,950,,1954,50,226,999,Active,,,https://www.redfin.com/NY/Yonkers/8-Cascade-Ter-10703/unit-1E/home/176996140,OneKey,H6213391,N,Y,40.962607,-73.881129
