SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3035 15th St NW #204,Washington,DC,20009,635000,2,2.0,Columbia Heights,896,,2016,1,709,361,Active,December-4-2022 12:00 PM,December-4-2022 02:00 PM,https://www.redfin.com/DC/Washington/3035-15th-St-NW-20009/unit-204/home/110055696,BRIGHT MLS,DCDC2076314,N,Y,38.9281053,-77.0357063
MLS Listing,,Single Family Residential,2331 Westport Ln,Crofton,MD,21114,450000,3,2.5,CROFTON VILLAGE,1440,4050,1983,1,313,48,Pre On-Market,,,https://www.redfin.com/MD/Crofton/2331-Westport-Ln-21114/home/9964138,BRIGHT MLS,MDAA2049568,N,Y,39.025441,-76.6735987
MLS Listing,,Single Family Residential,5401 76th Ct,Hyattsville,MD,20784,390000,3,2.5,WEST LANHAM,1078,10518,1962,1,362,,Active,,,https://www.redfin.com/MD/Hyattsville/5401-76th-Ct-20784/home/11056262,BRIGHT MLS,MDPG2063928,N,Y,38.953668,-76.884099
MLS Listing,,Townhouse,202 W Longspur Dr,Wilmington,DE,19808,424900,4,3.5,LIMESTONE HILLS 7,2825,3049,1991,1,150,24,Pre On-Market,,,https://www.redfin.com/DE/Wilmington/202-W-Longspur-Dr-19808/home/44955300,BRIGHT MLS,DENC2035142,N,Y,39.750235,-75.6934869
MLS Listing,,Condo/Co-op,2747 Linden Ln #205,Silver Spring,MD,20910,670000,2,2.5,FOREST GLEN PARK,1312,,1907,1,511,592,Active,,,https://www.redfin.com/MD/Silver-Spring/2747-Linden-Ln-20910/unit-205/home/110058107,BRIGHT MLS,MDMC2076800,N,Y,39.0109616,-77.0560956
MLS Listing,,Townhouse,434 Manton St,Philadelphia,PA,19147,540000,4,2.5,DICKINSON NARROWS,1800,960,1920,1,300,,Active,,,https://www.redfin.com/PA/Philadelphia/434-Manton-St-19147/home/38093960,BRIGHT MLS,PAPH2182288,N,Y,39.9328387,-75.1522784
MLS Listing,,Townhouse,1242 Travis View Ct,Gaithersburg,MD,20879,400000,3,2.5,MONTGOMERY MEADOWS,1670,2360,1991,1,240,85,Active,,,https://www.redfin.com/MD/Gaithersburg/1242-Travis-View-Ct-20879/home/10844168,BRIGHT MLS,MDMC2076790,N,Y,39.1646292,-77.2213173
MLS Listing,,Single Family Residential,1316 Hickory Springs Cir,Catonsville,MD,21228,450000,4,2.5,WOODBRIDGE VALLEY,2104,8903,1971,1,214,,Active,,,https://www.redfin.com/MD/Catonsville/1316-Hickory-Springs-Cir-21228/home/9264686,BRIGHT MLS,MDBC2054896,N,Y,39.2936502,-76.7602758
MLS Listing,,Single Family Residential,6375 Euclid Ave,Elkridge,MD,21075,319000,3,2.0,Elkridge,840,6000,1966,1,380,,Pre On-Market,,,https://www.redfin.com/MD/Elkridge/6375-Euclid-Ave-21075/home/9858857,BRIGHT MLS,MDHW2023326,N,Y,39.1952517,-76.737823
MLS Listing,,Townhouse,1938 Westchester Dr,Silver Spring,MD,20902,545000,3,3.5,WESTCHESTER,1900,1900,1990,1,287,80,Pre On-Market,,,https://www.redfin.com/MD/Silver-Spring/1938-Westchester-Dr-20902/home/11137368,BRIGHT MLS,MDMC2076628,N,Y,39.041734,-77.0436749
MLS Listing,,Single Family Residential,32 Cordele Rd,Newark,DE,19711,425000,4,2.5,RED MILL FARMS,2419,7841,1963,1,176,,Pre On-Market,,,https://www.redfin.com/DE/Newark/32-Cordele-Rd-19711/home/44943677,BRIGHT MLS,DENC2034808,N,Y,39.693419,-75.7111396
MLS Listing,,Townhouse,11708 Rosearbor Ct,Germantown,MD,20876,315000,3,1.5,MIDDLEBROOK COMMONS,1280,1500,1982,1,246,,Pre On-Market,,,https://www.redfin.com/MD/Germantown/11708-Rosearbor-Ct-20876/home/10805277,BRIGHT MLS,MDMC2076808,N,Y,39.174927,-77.2419634
MLS Listing,,Single Family Residential,6630 Macbeth Way,Sykesville,MD,21784,450000,3,2.5,FREEDOM ELECTION DISTRICT,2323,8168,1988,1,194,29,Pre On-Market,,,https://www.redfin.com/MD/Sykesville/6630-MacBeth-Way-21784/home/14452584,BRIGHT MLS,MDCR2011756,N,Y,39.3911011,-76.9352953
MLS Listing,,Single Family Residential,1023 Rosedale Ave,Rosedale,MD,21237,309900,3,2.0,ROSEDALE TERRACE,1888,10000,1944,1,164,,Pre On-Market,,,https://www.redfin.com/MD/Rosedale/1023-Rosedale-Ave-21237/home/9452767,BRIGHT MLS,MDBC2055350,N,Y,39.31362,-76.5133475
MLS Listing,,Single Family Residential,559 Town Run Ln,Stephens City,VA,22655,619000,5,4.5,SOUTHERN HILLS,4082,8276,2018,1,152,58,Pre On-Market,,,https://www.redfin.com/VA/Stephens-City/559-Town-Run-Ln-22655/home/167766485,BRIGHT MLS,VAFV2010250,N,Y,39.0708314,-78.2225666
MLS Listing,,Condo/Co-op,1761 Old Meadow Rd #415,Mclean,VA,22102,820000,2,2.5,THE BEXLEY CONDO,1571,,2020,1,522,683,Active,,,https://www.redfin.com/VA/McLean/1761-Old-Meadow-Rd-22102/unit-415/home/175578461,BRIGHT MLS,VAFX2104542,N,Y,38.9191211,-77.2120428
