SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,26066 Long St,Splendora,TX,77372,360000,3,2.0,Lakeland Club,1921,120000,1968,1,187,,Active,,,https://www.redfin.com/TX/Splendora/26066-Long-St-77372/home/33091675,HARMLS,55283620,N,Y,30.19048,-95.1624514
MLS Listing,,Single Family Residential,711 Riverway Ln,Leander,TX,78641,397000,3,2.5,North Creek,2235,8346,2000,1,178,,Active,December-17-2022 02:00 PM,December-17-2022 04:00 PM,https://www.redfin.com/TX/Leander/711-Riverway-Ln-78641/home/32953325,ACTRIS,9451678,N,Y,30.5796126,-97.8770708
MLS Listing,,Vacant Land,289 Summer Glen Ln,New Braunfels,TX,78132-3527,215000,,,River Chase,93218,93218,,1,2,17,Active,,,https://www.redfin.com/TX/New-Braunfels/289-Summer-Glen-Ln-78132/home/33489122,Sabor,1655752,N,Y,29.809819,-98.113953
MLS Listing,,Condo/Co-op,7920 Rockwood Ln #120,Austin,TX,78757,270000,2,1.0,Royal Orleans North Condo Amd,902,1659,1968,1,299,403,Active,December-17-2022 01:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/TX/Austin/7920-Rockwood-Ln-78757/unit-120/home/31500344,ACTRIS,8563623,N,Y,30.3613746,-97.7378085
MLS Listing,,Single Family Residential,18924 Shallow Pond Trl,Pflugerville,TX,78660,450000,3,2.0,Falcon Pointe Sec 9-South Ph,1954,7309,2014,1,230,85,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/TX/Pflugerville/18924-Shallow-Pond-Trl-78660/home/51578080,ACTRIS,9790913,N,Y,30.4599311,-97.5768441
MLS Listing,,Single Family Residential,13533 Brooklyn Mead Ln,Willis,TX,77378,229999,3,2.0,South Meadows Amd 1,1321,3986,2020,1,174,33,Pre On-Market,,,https://www.redfin.com/TX/Willis/13533-Brooklyn-Mead-Ln-77378/home/173421632,HARMLS,13614117,N,Y,30.436918,-95.4873461
MLS Listing,,Single Family Residential,18619 Wood Glen Ln,Houston,TX,77084,187500,3,2.0,Rolling Green,1464,10062,1978,2,128,36,Active,December-17-2022 12:00 PM,December-17-2022 02:00 PM,https://www.redfin.com/TX/Houston/18619-Wood-Glen-Ln-77084/home/30373590,HARMLS,19192757,N,Y,29.8294251,-95.6915117
MLS Listing,,Single Family Residential,2513 Avenue C,San Leon,TX,77539,247000,3,2.0,Park Plaza Unrec,1600,18200,2007,2,154,,Active,,,https://www.redfin.com/TX/San-Leon/2513-Avenue-C-77539/home/111113922,HARMLS,84972294,N,Y,29.500359,-94.946251
MLS Listing,,Single Family Residential,6123 Crown Hill Ln,Houston,TX,77084,309990,3,2.5,Villages Langham Crk 01 Amd,2444,5380,2002,2,127,32,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/TX/Houston/6123-Crown-Hill-Ln-77084/home/29170476,HARMLS,8230632,N,Y,29.8663002,-95.6564146
MLS Listing,,Single Family Residential,7816 Big Wind Way,Austin,TX,78724,649990,5,3.5,Chapman Estates Subdivision,2838,6098,2020,2,229,40,Active,December-17-2022 02:00 PM,December-17-2022 04:00 PM,https://www.redfin.com/TX/Austin/7816-Big-Wind-Way-78724/home/169745801,ACTRIS,1437257,N,Y,30.3203467,-97.656858
