SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,Tbd Dennis Cove Rd,Hampton,TN,37658,42000,,,Hampton,,143747,,1,,,Active,,,https://www.redfin.com/TN/Hampton/Tbd-Dennis-Cove-Rd-37658/home/183295774,TVRMLS,9946415,N,Y,36.26322092,-82.09357093
MLS Listing,,Single Family Residential,44 Hemlock Ave,Spruce Pine,NC,28777,349000,3,2.0,English Woods,2736,16988,1945,1,128,,Active,,,https://www.redfin.com/NC/Spruce-Pine/44-Hemlock-Ave-28777/home/65157421,CANOPYMLS,3927409,N,Y,35.9138864,-82.0782701
MLS Listing,,Single Family Residential,1003 Rocky Ridge Rd,Johnson City,TN,37601,234900,3,2.0,Not In Subdivision,1288,15681,1996,1,182,,Active,,,https://www.redfin.com/TN/Johnson-City/1003-Rocky-Ridge-Rd-37601/home/116211313,TVRMLS,9946378,N,Y,36.2786631,-82.3007649
MLS Listing,,Single Family Residential,195 Rustic Log Cabin Ln,Roan Mountain,TN,37687,195000,,1.0,Not In Subdivision,1273,78843,1979,2,153,,Active,,,https://www.redfin.com/TN/Roan-Mountain/195-Log-Cabin-Ln-37687/home/183225054,TVRMLS,9946362,N,Y,36.1289627,-82.0750704
MLS Listing,,Single Family Residential,285 Walnut Ave,Spruce Pine,NC,28777,236600,2,1.0,Spruce Pine,1038,7405,1947,2,228,,Active,,,https://www.redfin.com/NC/Spruce-Pine/285-Walnut-Ave-28777/home/65170149,CANOPYMLS,3927174,N,Y,35.9167496,-82.0633776
MLS Listing,,Vacant Land,TBD Pack Saddle Dr,Green Mountain,NC,28740,13500,,,Green Mountain,,87991,,2,,,Active,,,https://www.redfin.com/NC/Green-Mountain/TBD-Pack-Saddle-DR-28740/home/172176535,CANOPYMLS,3927866,N,Y,35.98312,-82.291019
MLS Listing,,Single Family Residential,270 Meadowood Ln Unit 21 & 22,Burnsville,NC,28714,497000,3,3.0,Meadowood,2338,77972,1983,2,213,,Active,,,https://www.redfin.com/NC/Burnsville/270-Meadowood-Ln-28714/unit-21-22/home/183207423,CANOPYMLS,3926026,N,Y,35.889856,-82.210164
MLS Listing,,Vacant Land,6.52 acres High Valley Way #934,Lenoir,NC,28645,159900,,,The Coves Mountain River Club,,284011,,3,,176,Active,,,https://www.redfin.com/NC/Unknown/6-52-acres-High-Valley-Way-28645/unit-934/home/183202049,CANOPYMLS,3925121,N,Y,35.902,-81.657
MLS Listing,,Vacant Land,TBD Rabbit Hop Rd #17,Spruce Pine,NC,28777,35000,,,Grace Ridge,,98445,,3,,,Active,,,https://www.redfin.com/NC/Unknown/TBD-Rabbit-Hop-Rd-28777/unit-17/home/183198626,CANOPYMLS,3927713,N,Y,35.91801,-82.148108
MLS Listing,,Vacant Land,TBD Rabbit Hop Rd #16,Spruce Pine,NC,28777,35000,,,Grace Ridge,,99316,,3,,,Active,,,https://www.redfin.com/NC/Unknown/TBD-Rabbit-Hop-Rd-28777/unit-16/home/183198105,CANOPYMLS,3927710,N,Y,35.91801,-82.148108
MLS Listing,,Vacant Land,"TBD Rabbit Hop Rd Unit 16,17",Spruce Pine,NC,28777,64000,,,Grace Ridge,,197762,,3,,,Active,,,https://www.redfin.com/NC/Grassy-Creek/TBD-Rabbit-Hop-Rd-28777/unit-16-17/home/172409709,CANOPYMLS,3927707,N,Y,35.91801,-82.148108
MLS Listing,,Single Family Residential,1593 Linville Dr,Marion,NC,28752,299000,2,1.5,Linville Mountain Acres,940,43124,1992,3,318,37,Active,,,https://www.redfin.com/NC/Marion/1593-Linville-Dr-28752/home/112609713,CANOPYMLS,3926091,N,Y,35.895863,-81.9279693
MLS Listing,,Vacant Land,TBD Collette Ridge Cir #182,Collettsville,NC,28611,18000,,,The Bluffs of Wilson Creek,,81892,,4,,33,Active,,,https://www.redfin.com/NC/Collettsville/TBD-Collette-Ridge-Cir-28611/unit-182/home/183180971,CANOPYMLS,3927131,N,Y,35.923866,-81.69222
MLS Listing,,Vacant Land,Tbd Isaacs Branch Rd,Sugar Grove,NC,28679,67900,,,Not In Subdivision,,338025,,4,,,Active,,,https://www.redfin.com/NC/Unknown/Tbd-Isaac-s-Branch-Rd-28679/home/183179551,TVRMLS,9946307,N,Y,36.273981,-81.78931
MLS Listing,,Vacant Land,401 Georgetown Rd,Lenoir,NC,28645,10000,,,Georgetown Estates,,20037,,4,,,Active,,,https://www.redfin.com/NC/Lenoir/401-Georgetown-Rd-28645/home/119766595,CANOPYMLS,3926857,N,Y,35.942239,-81.512157
MLS Listing,,Vacant Land,315 Georgetown Rd,Lenoir,NC,28645,10000,,,Georgetown Estates,,19602,,4,,,Active,,,https://www.redfin.com/NC/Lenoir/315-Georgetown-Rd-28645/home/119780107,CANOPYMLS,3926859,N,Y,35.941849,-81.5123289
MLS Listing,,Vacant Land,305 Georgetown Rd,Lenoir,NC,28645,10000,,,Georgetown Estates,,19602,,4,,,Active,,,https://www.redfin.com/NC/Lenoir/305-Georgetown-Rd-28645/home/119570421,CANOPYMLS,3926846,N,Y,35.942444,-81.512643
MLS Listing,,Single Family Residential,257 Avery County High School Rd,Newland,NC,28657,320000,2,2.0,Newland,1373,21780,1983,4,233,,Active,,,https://www.redfin.com/NC/Newland/257-Avery-Co-High-School-Rd-28657/home/116528572,CANOPYMLS,3923898,N,Y,36.0660511,-81.9185103
